epoch,abdomen,abdomen_tip,head,l_antenna_joint,l_antenna_tip,l_leg_1,l_leg_2,l_leg_3,l_mandible,loss,lr,r_antenna_joint,r_antenna_tip,r_leg_1,r_leg_2,r_leg_3,r_mandible,tag,thorax,val_abdomen,val_abdomen_tip,val_head,val_l_antenna_joint,val_l_antenna_tip,val_l_leg_1,val_l_leg_2,val_l_leg_3,val_l_mandible,val_loss,val_r_antenna_joint,val_r_antenna_tip,val_r_leg_1,val_r_leg_2,val_r_leg_3,val_r_mandible,val_tag,val_thorax
73,0.00015092105604708195,0.0001750415249262005,0.00015975760470610112,0.00020830504945479333,0.0003117294982075691,0.0003323401615489274,0.0002496230008546263,0.00026136983069591224,0.00019061617786064744,0.00022380727750714868,1.25e-05,0.00021513766841962934,0.0003132825659122318,0.0003404354501981288,0.0002533378719817847,0.00024362154363188893,0.0001947196142282337,8.265439828392118e-05,0.0001218318720930256,0.00016695319209247828,0.00020288952509872615,0.00018792728951666504,0.0002494356012903154,0.00038662314182147384,0.00039267493411898613,0.0002993996604345739,0.00027244698139838874,0.0002275721199112013,0.00025994566385634243,0.00024732056772336364,0.0003583229554351419,0.00037966351374052465,0.0002872654004022479,0.0002780258364509791,0.00023595706443302333,9.907579078571871e-05,0.00014752201968804002
74,0.000144168283441104,0.00016266392776742578,0.00016110764408949763,0.00021313763863872737,0.00031175065669231117,0.0003355209482833743,0.00024038436822593212,0.0002393257454968989,0.00019781649461947381,0.00022396889107767493,1.25e-05,0.00021929718786850572,0.00032207852927967906,0.0003468189388513565,0.0002552387595642358,0.0002544137241784483,0.00020163269073236734,8.05137024144642e-05,0.00012160157348262146,0.00017350181587971747,0.00020700000459328294,0.00018928958161268383,0.00023824760864954442,0.00034398463321849704,0.0003849428321700543,0.00028427818324416876,0.0002888737362809479,0.00024128759105224162,0.00026259428705088794,0.00025375469704158604,0.00036700896453112364,0.0003877490817103535,0.0003134527651127428,0.0003095057909376919,0.0002318637416465208,0.00010051405115518719,0.0001488466514274478
75,0.0001663164875935763,0.00018920088768936694,0.00015660682402085513,0.0002046455629169941,0.0003020309086423367,0.00034327254979871213,0.00025252357590943575,0.00025904594804160297,0.00018213834846392274,0.00022463635832536966,1.25e-05,0.00020704965572804213,0.00030932226218283176,0.0003355382359586656,0.0002554460952524096,0.0002665558422449976,0.00018402743444312364,8.223692566389218e-05,0.0001228609908139333,0.00016391246754210442,0.0001925672695506364,0.0001765988563420251,0.00023478877847082913,0.00035499242949299514,0.00038053738535381854,0.00026370876003056765,0.00026419328060001135,0.00021609128452837467,0.00025064038345590234,0.00024196012236643583,0.0003453055687714368,0.0003834747476503253,0.00029458696371875703,0.0002939350379165262,0.0002250522084068507,9.287650027545169e-05,0.0001363041956210509
76,0.00015107932267710567,0.0001725105248624459,0.00015596863522659987,0.00020780130580533296,0.00030502883601002395,0.0003324655699543655,0.00024905201280489564,0.00025380749139003456,0.00018530074157752097,0.00022212891781236976,1.25e-05,0.00021234269661363214,0.0003227083361707628,0.000341861043125391,0.00025016572908498347,0.00024804717395454645,0.0001851307606557384,8.373632590519264e-05,0.00011918586096726358,0.0001617526140762493,0.00019475002773106098,0.0001619187678443268,0.00023954430071171373,0.0003530929971020669,0.0003828647895716131,0.0002864560519810766,0.00028052431298419833,0.0002181220188504085,0.0002468180609866977,0.00021307595307007432,0.0003494252741802484,0.00037120780325494707,0.0002869618183467537,0.0002826597774401307,0.0002112355432473123,8.074338984442875e-05,0.00012157159653725103
77,0.00015260677901096642,0.00017575309902895242,0.00015933431859593838,0.00021521771850530058,0.0003258401993662119,0.0003407618496567011,0.0002590658259578049,0.00024861254496499896,0.00019728932238649577,0.0002269254473503679,6.25e-06,0.00022036452719476074,0.0003143327485304326,0.0003350847400724888,0.0002446875150781125,0.0002563261950854212,0.00019962608348578215,8.763932419242337e-05,0.00012519028678070754,0.00018020838615484536,0.0002050296461675316,0.00019907020032405853,0.00024046518956311047,0.00035027804551646113,0.0003892857057508081,0.00028777794796042144,0.00028592688613571227,0.00023565250739920884,0.0002630511880852282,0.00025229330640286207,0.00035777868470177054,0.00038717102142982185,0.0003137406602036208,0.00027183955535292625,0.0002320959756616503,0.00012083096953574568,0.00016242680430877954
78,0.00015126728976611048,0.00017661794845480472,0.0001630169863346964,0.0002115847310051322,0.000316725141601637,0.0003472976677585393,0.00025237773661501706,0.000252514990279451,0.00019368543871678412,0.00022560062643606216,6.25e-06,0.00021813240891788155,0.000318926788168028,0.0003258691867813468,0.0002502076968085021,0.000248957599978894,0.00019845528004225343,8.59356441651471e-05,0.0001236378593603149,0.00018397528037894517,0.00021293181634973735,0.00018770992755889893,0.00025075720623135567,0.00035370589466765523,0.0003874405228998512,0.0002961801365017891,0.0002824770344886929,0.0002198955771746114,0.00026373311993665993,0.00025337719125673175,0.0003743101842701435,0.00038344788481481373,0.00030299980426207185,0.0003000691649504006,0.00023309816606342793,0.00010638384992489591,0.0001547038700664416
79,0.00014753559662494808,0.00016822163888718933,0.00015808583702892065,0.00021046859910711646,0.00031317074899561703,0.0003445400798227638,0.0002518481924198568,0.0002569795469753444,0.00019588573195505887,0.00022312278451863676,6.25e-06,0.00020608949125744402,0.0003181893553119153,0.000334918120643124,0.00024842857965268195,0.00024747176212258637,0.00019345599866937846,7.795799319865182e-05,0.00011984046432189643,0.00014713749988004565,0.00017867927090264857,0.00014817046758253127,0.00021348358131945133,0.0003473594260867685,0.0003738410887308419,0.0002533302176743746,0.00024405011208727956,0.00019294240337330848,0.00023061837418936193,0.00021348793234210461,0.00033633544808253646,0.0003319107636343688,0.000288173119770363,0.0002633331750985235,0.00019394046103116125,8.054049976635724e-05,0.00011379669012967497
80,0.00015195317973848432,0.0001770706585375592,0.0001492487353971228,0.0002027603331953287,0.00031224076519720256,0.00032185931922867894,0.0002494039654266089,0.00026145356241613626,0.00018673416343517601,0.00022094255837146193,6.25e-06,0.00021165079670026898,0.0003142975619994104,0.0003339867398608476,0.0002509138430468738,0.0002533152000978589,0.00018860273121390492,7.75164007791318e-05,0.0001130163946072571,0.00017323736392427236,0.00021082851162645966,0.00019336666446179152,0.00025766532053239644,0.00036080487188883126,0.0003926624485757202,0.0003271836612839252,0.0002749612904153764,0.00024031124485190958,0.00026773251011036336,0.00025250224280171096,0.0003692748723551631,0.0003737200458999723,0.0002984816674143076,0.0003093987179454416,0.00025047027156688273,0.00011033297050744295,0.00015624999650754035
81,0.0001545421255286783,0.00017763380310498178,0.00015262998931575567,0.00019888636597897857,0.0003000081342179328,0.0003269408189225942,0.00024186455993913114,0.0002504969306755811,0.00018249810091219842,0.00021860554988961667,6.25e-06,0.0002085555752273649,0.00031490132096223533,0.0003341744013596326,0.0002422020916128531,0.000250622455496341,0.00018561458273325115,7.939506031107157e-05,0.0001153276753029786,0.00017509418830741197,0.00020163941371720284,0.000173191525391303,0.0002209463418694213,0.0003464448673184961,0.0003682324313558638,0.00029850294231437147,0.0002889271709136665,0.00020260518067516387,0.0002480751136317849,0.00023030460579320788,0.00034073914866894484,0.00037018125294707716,0.00028987196856178343,0.0002742187643889338,0.00020940336980856955,9.158461762126535e-05,0.00013538921484723687
82,0.00014495576033368707,0.00016591601888649166,0.00015182310016825795,0.00020516710355877876,0.00030926091130822897,0.00032494208426214755,0.00024204551300499588,0.00025015141000039876,0.00018976717547047883,0.00021769553131889552,6.25e-06,0.00020459640654735267,0.0003079460875596851,0.00033102830639109015,0.0002421826939098537,0.0002444395504426211,0.0001888911210699007,7.965478289406747e-05,0.00011805714893853292,0.0001453897712053731,0.00017273827688768506,0.00015839250409044325,0.00021960663434583694,0.0003475393168628216,0.0003480867308098823,0.00025257107336074114,0.0002439982636133209,0.0002078537072520703,0.00023672921815887094,0.00022529523994307965,0.00035738354199565947,0.00037102296482771635,0.0002915193035732955,0.00027445796877145767,0.00020805897656828165,8.371716103283688e-05,0.0001167648661066778
83,0.0001487446716055274,0.00017411659064237028,0.00015066019841469824,0.0002029719908023253,0.0003082255134359002,0.000333290605340153,0.0002466413425281644,0.00026085408171638846,0.00018349023594055325,0.00021967501379549503,6.25e-06,0.0002070282062049955,0.0003118072636425495,0.0003322988050058484,0.0002494860382284969,0.0002460065297782421,0.0001895688328659162,7.702448783675209e-05,0.00011226080823689699,0.00015975786664057523,0.00018680503126233816,0.00017060829850379378,0.00022641824034508318,0.00036161247408017516,0.000362232094630599,0.0002656419528648257,0.00028671204927377403,0.00022315981914289296,0.00024674972519278526,0.0002306734095327556,0.00034615720505826175,0.00037066382355988026,0.0002908258175011724,0.00027913949452340603,0.00021536821441259235,8.782002259977162e-05,0.00013114958710502833
84,0.000152471853652969,0.00017409170686732978,0.00015505708870477974,0.0002039824175881222,0.0003103639464825392,0.0003239756915718317,0.0002487371675670147,0.00025145916151814163,0.00018288049614056945,0.00022032647393643856,3.125e-06,0.00021180948533583432,0.0003068270452786237,0.00033328597783111036,0.0002425872953608632,0.00025894405553117394,0.0001908107806229964,8.077068923739716e-05,0.00011749704572139308,0.0001606584555702284,0.00018783814448397607,0.00018316997739020735,0.00025445129722356796,0.0003691667807288468,0.0003739680105354637,0.0003088498197030276,0.00027161595062352717,0.00022000704484526068,0.00025106786051765084,0.0002423645491944626,0.0003419160202611238,0.0003707851574290544,0.0002626113418955356,0.00026464537950232625,0.00022381596500054002,9.101287287194282e-05,0.0001412756828358397
